,Date,Type,Title,Amount,Note,Category,Subcategory,Account,Tags
1300,24-06-2020,1,,4.98,,Alkohol,Jedzenie,Konto osobiste,
1301,24-06-2020,1,,22.45,,Jedzenie,,Konto osobiste,
1302,25-06-2020,1,,20.27,,Jedzenie,,Konto osobiste,
1303,25-06-2020,1,,7.38,,Alkohol,Jedzenie,Konto osobiste,
1304,26-06-2020,1,,143.97,,Rodzice,,Konto osobiste,
1305,26-06-2020,1,,4.5,,,,Konto osobiste,
1306,26-06-2020,1,,13.74,,Alkohol,Jedzenie,Konto osobiste,
1307,26-06-2020,1,,5.09,,Jedzenie,,Konto osobiste,
1308,27-06-2020,1,,8.76,,Alkohol,Jedzenie,Konto osobiste,
1309,27-06-2020,0,,300.0,,Rodzice,,Konto osobiste,
1310,27-06-2020,1,,16.82,,Jedzenie,,Konto osobiste,
1311,28-06-2020,1,,42.41,,Dom,,Konto osobiste,
1312,28-06-2020,1,,28.46,,�rodki czysto�ci,Dom,Konto osobiste,
1313,28-06-2020,1,,3.99,,Jedzenie,,Konto osobiste,
1314,28-06-2020,1,,5.0,,Autobus,Samoch�d,Konto osobiste,
1315,28-06-2020,1,,4.78,,Jedzenie,,Konto osobiste,
1316,28-06-2020,1,,3.5,,Restauracja,Jedzenie,Konto osobiste,
1317,28-06-2020,1,,11.96,,Alkohol,Jedzenie,Konto osobiste,
1318,29-06-2020,1,,49.89,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1319,29-06-2020,1,,102.9,,Dom,,Konto osobiste,
1320,30-06-2020,1,,3.49,,Alkohol,Jedzenie,Konto osobiste,
1321,30-06-2020,1,,40.84,,Jedzenie,,Konto osobiste,
1322,01-07-2020,1,,60.0,,Uczelnia,,Konto osobiste,
1323,01-07-2020,1,,5.98,,Alkohol,Jedzenie,Konto osobiste,
1324,01-07-2020,1,,4.29,,�rodki czysto�ci,Dom,Konto osobiste,
1325,01-07-2020,1,,37.18,,Jedzenie,,Konto osobiste,
1326,02-07-2020,1,,50.0,,Uczelnia,,Konto osobiste,
1327,02-07-2020,1,,6.78,,Alkohol,Jedzenie,Konto osobiste,
1328,02-07-2020,1,,77.0,,Bar,Rozrywka,Konto osobiste,
1329,03-07-2020,1,,18.64,,Jedzenie,,Konto osobiste,
1330,03-07-2020,1,,35.0,,Alkohol,Jedzenie,Konto osobiste,
1331,04-07-2020,1,,10.02,,Jedzenie,,Konto osobiste,
1332,05-07-2020,1,,11.0,,Alkohol,Jedzenie,Konto osobiste,
1333,05-07-2020,0,,10.0,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1334,06-07-2020,1,,30.17,,Jedzenie,,Konto osobiste,
1335,07-07-2020,1,,12.87,,Jedzenie,,Konto osobiste,
1336,09-07-2020,1,,6.98,,Alkohol,Jedzenie,Konto osobiste,
1337,09-07-2020,1,,28.27,,Jedzenie,,Konto osobiste,
1338,10-07-2020,1,,5.0,,Autobus,Samoch�d,Konto osobiste,
1339,11-07-2020,1,,20.0,,Prezenty,,Konto osobiste,
1340,11-07-2020,1,,10.09,,Jedzenie,,Konto osobiste,
1341,11-07-2020,1,,26.86,,Restauracja,Jedzenie,Konto osobiste,
1342,11-07-2020,1,,12.9,,Alkohol,Jedzenie,Konto osobiste,
1343,11-07-2020,1,,11.99,,�rodki czysto�ci,Dom,Konto osobiste,
1344,12-07-2020,1,,32.99,,Restauracja,Jedzenie,Konto osobiste,
1345,14-07-2020,1,,9.0,,Jedzenie,,Konto osobiste,
1346,14-07-2020,1,,25.84,,Jedzenie,,Konto osobiste,
1347,16-07-2020,1,,39.88,,Jedzenie,,Konto osobiste,
1348,16-07-2020,1,,26.97,,Alkohol,Jedzenie,Konto osobiste,
1349,17-07-2020,1,,30.0,,Telefon,Dom,Konto osobiste,
1350,17-07-2020,1,,870.0,,Czynsz,Dom,Konto osobiste,
1351,18-07-2020,1,,35.99,,Alkohol,Jedzenie,Konto osobiste,
1352,18-07-2020,1,,7.06,,Jedzenie,,Konto osobiste,
1353,19-07-2020,1,,13.56,,Alkohol,Jedzenie,Konto osobiste,
1354,20-07-2020,1,,31.22,,Jedzenie,,Konto osobiste,
1355,21-07-2020,1,,5.0,,Autobus,Samoch�d,Konto osobiste,
1356,22-07-2020,1,,99.99,,Rodzice,,Konto osobiste,
1357,22-07-2020,1,,14.62,,Jedzenie,,Konto osobiste,
1358,22-07-2020,1,,4.99,,Alkohol,Jedzenie,Konto osobiste,
1359,23-07-2020,1,,343.99,,Rodzice,,Konto osobiste,
1360,23-07-2020,1,,50.0,,Gry,Rozrywka,Konto osobiste,
1361,23-07-2020,1,,7.78,,Jedzenie,,Konto osobiste,
1362,24-07-2020,1,,34.99,,Alkohol,Jedzenie,Konto osobiste,
1363,24-07-2020,1,,21.42,,Jedzenie,,Konto osobiste,
1364,25-07-2020,0,,700.0,,Prezenty,,Konto osobiste,
1365,27-07-2020,1,,15.43,,Jedzenie,,Konto osobiste,
1366,27-07-2020,1,,21.25,,Jedzenie,,Konto osobiste,
1367,28-07-2020,1,,10.78,,�rodki czysto�ci,Dom,Konto osobiste,
1368,28-07-2020,1,,115.62,,Rodzice,,Konto osobiste,
1369,28-07-2020,1,,8.76,,Alkohol,Jedzenie,Konto osobiste,
1370,28-07-2020,1,,7.28,,Jedzenie,,Konto osobiste,
1371,28-07-2020,1,,12.57,,Jedzenie,,Konto osobiste,
1372,28-07-2020,1,,33.19,,Rodzice,,Konto osobiste,
1373,29-07-2020,1,,16.65,,Jedzenie,,Konto osobiste,
1374,30-07-2020,1,,4.98,,Jedzenie,,Konto osobiste,
1375,31-07-2020,0,,800.0,,Rodzice,,Konto osobiste,
1376,02-08-2020,1,,28.0,,Restauracja,Jedzenie,Konto osobiste,
1377,03-08-2020,1,,17.85,,Jedzenie,,Konto osobiste,
1378,05-08-2020,1,,7.0,,Jedzenie,,Konto osobiste,
1379,05-08-2020,1,,19.99,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1380,06-08-2020,1,,20.8,,Restauracja,Jedzenie,Konto osobiste,
1381,07-08-2020,1,,11.96,,Jedzenie,,Konto osobiste,
1382,08-08-2020,1,,7.98,,Jedzenie,,Konto osobiste,
1383,10-08-2020,1,,55.0,,Elektronika,,Konto osobiste,
1384,13-08-2020,1,,130.0,,Rodzice,,Konto osobiste,
1385,15-08-2020,0,,50.0,,Prezenty,,Konto osobiste,
1386,15-08-2020,1,,7.0,,Jedzenie,,Konto osobiste,
1387,16-08-2020,1,,23.12,,Alkohol,Jedzenie,Konto osobiste,
1388,16-08-2020,1,,27.53,,Jedzenie,,Konto osobiste,
1389,22-08-2020,1,,21.0,,Autobus,Samoch�d,Konto osobiste,
1390,22-08-2020,1,,11.0,,Alkohol,Jedzenie,Konto osobiste,
1391,22-08-2020,0,,50.0,,Rodzice,,Konto osobiste,
1392,22-08-2020,1,,16.0,,Alkohol,Jedzenie,Konto osobiste,
1393,23-08-2020,1,,11.96,,Alkohol,Jedzenie,Konto osobiste,
1394,23-08-2020,1,,16.42,,Jedzenie,,Konto osobiste,
1395,24-08-2020,1,,23.71,,Jedzenie,,Konto osobiste,
1396,25-08-2020,1,,17.36,,Jedzenie,,Konto osobiste,
1397,27-08-2020,1,,10.0,,Autobus,Samoch�d,Konto osobiste,
1398,27-08-2020,1,,9.24,,Jedzenie,,Konto osobiste,
1399,27-08-2020,1,,10.99,,Alkohol,Jedzenie,Konto osobiste,
1400,28-08-2020,1,,13.86,,Jedzenie,,Konto osobiste,
1401,28-08-2020,0,,700.0,,Rodzice,,Konto osobiste,
1402,29-08-2020,1,,7.98,,Jedzenie,,Konto osobiste,
1403,31-08-2020,1,,1400.0,,Czynsz,Dom,Konto osobiste,
1404,31-08-2020,1,,23.95,,Jedzenie,,Konto osobiste,
1405,31-08-2020,1,,143.57,,Rodzice,,Konto osobiste,
1406,01-09-2020,1,,18.95,,Restauracja,Jedzenie,Konto osobiste,
1407,01-09-2020,1,,14.98,,�rodki czysto�ci,Dom,Konto osobiste,
1408,01-09-2020,1,,40.58,,Jedzenie,,Konto osobiste,
1409,02-09-2020,1,,10.0,,Autobus,Samoch�d,Konto osobiste,
1410,02-09-2020,1,,7.89,,Meble,Dom,Konto osobiste,
1411,02-09-2020,1,,5.56,,Jedzenie,,Konto osobiste,
1412,02-09-2020,1,,21.99,,Akcesoria,Elektronika,Konto osobiste,
1413,02-09-2020,1,,7.17,,Jedzenie,,Konto osobiste,
1414,03-09-2020,1,,25.0,,Restauracja,Jedzenie,Konto osobiste,
1415,03-09-2020,1,,8.89,,�rodki czysto�ci,Dom,Konto osobiste,
1416,03-09-2020,1,,25.65,,Jedzenie,,Konto osobiste,
1417,04-09-2020,1,,5.5,,Jedzenie,,Konto osobiste,
1418,05-09-2020,1,,18.99,,Gry,Rozrywka,Konto osobiste,
1419,06-09-2020,1,,30.0,,Telefon,Dom,Konto osobiste,
1420,06-09-2020,1,,50.0,,Gry,Rozrywka,Konto osobiste,
1421,06-09-2020,1,,11.0,,Alkohol,Jedzenie,Konto osobiste,
1422,07-09-2020,1,,9.08,,Jedzenie,,Konto osobiste,
1423,07-09-2020,1,,16.98,,�rodki czysto�ci,Dom,Konto osobiste,
1424,07-09-2020,1,,3.69,,Alkohol,Jedzenie,Konto osobiste,
1425,08-09-2020,1,,18.44,,Jedzenie,,Konto osobiste,
1426,08-09-2020,1,,2.39,,Alkohol,Jedzenie,Konto osobiste,
1427,08-09-2020,1,,9.99,,Dom,,Konto osobiste,
1428,09-09-2020,1,,16.0,,Bar,Rozrywka,Konto osobiste,
1429,09-09-2020,1,,7.0,,Rozrywka,,Konto osobiste,
1430,09-09-2020,1,,8.17,,Jedzenie,,Konto osobiste,
1431,09-09-2020,1,,10.0,,Restauracja,Jedzenie,Konto osobiste,
1432,10-09-2020,1,,10.0,,Autobus,Samoch�d,Konto osobiste,
1433,11-09-2020,1,,1.99,,Jedzenie,,Konto osobiste,
1434,11-09-2020,1,,24.99,,Alkohol,Jedzenie,Konto osobiste,
1435,12-09-2020,1,,12.78,,Alkohol,Jedzenie,Konto osobiste,
1436,12-09-2020,1,,44.14,,Jedzenie,,Konto osobiste,
1437,12-09-2020,1,,39.99,,Woda,Dom,Konto osobiste,
1438,12-09-2020,1,,85.95,,Meble,Dom,Konto osobiste,
1439,12-09-2020,1,,14.98,,�rodki czysto�ci,Dom,Konto osobiste,
1440,14-09-2020,1,,19.29,,Jedzenie,,Konto osobiste,
1441,14-09-2020,1,,5.95,,Restauracja,Jedzenie,Konto osobiste,
1442,14-09-2020,1,,7.69,,Praca,,Konto osobiste,
1443,14-09-2020,1,,19.0,,Kino i teatr,Rozrywka,Konto osobiste,
1444,15-09-2020,1,,21.46,,Jedzenie,,Konto osobiste,
1445,15-09-2020,1,,65.97,,Leki,Zdrowie i uroda,Konto osobiste,
1446,16-09-2020,1,,16.24,,Jedzenie,,Konto osobiste,
1447,18-09-2020,1,,55.96,,Jedzenie,,Konto osobiste,
1448,19-09-2020,1,,7.88,,Jedzenie,,Konto osobiste,
1449,19-09-2020,1,,8.49,,�rodki czysto�ci,Dom,Konto osobiste,
1450,19-09-2020,1,,8.38,,Jedzenie,,Konto osobiste,
1451,19-09-2020,1,,2.45,,Alkohol,Jedzenie,Konto osobiste,
1452,19-09-2020,1,,8.48,,Alkohol,Jedzenie,Konto osobiste,
1453,20-09-2020,1,,15.9,,Rozrywka,,Konto osobiste,
1454,20-09-2020,1,,2.0,,,,Konto osobiste,
1455,21-09-2020,0,,500.0,,Rodzice,,Konto osobiste,
1456,21-09-2020,1,,22.39,,Jedzenie,,Konto osobiste,
1457,23-09-2020,1,,18.78,,Jedzenie,,Konto osobiste,
1458,23-09-2020,1,,4.49,,Alkohol,Jedzenie,Konto osobiste,
1459,23-09-2020,1,,13.0,,Restauracja,Jedzenie,Konto osobiste,
1460,24-09-2020,1,,9.28,,Jedzenie,,Konto osobiste,
1461,24-09-2020,1,,8.43,,Alkohol,Jedzenie,Konto osobiste,
1462,25-09-2020,1,,3.69,,Alkohol,Jedzenie,Konto osobiste,
1463,25-09-2020,1,,18.95,,Jedzenie,,Konto osobiste,
1464,26-09-2020,1,,110.38,,Rodzice,,Konto osobiste,
1465,26-09-2020,0,,100.0,,Prezenty,,Konto osobiste,
1466,27-09-2020,1,,10.76,,Alkohol,Jedzenie,Konto osobiste,
1467,27-09-2020,0,,100.0,,Rodzice,,Konto osobiste,
1468,28-09-2020,1,,10.0,,Autobus,Samoch�d,Konto osobiste,
1469,28-09-2020,1,,7.79,,Jedzenie,,Konto osobiste,
1470,28-09-2020,1,,29.0,,Rodzice,,Konto osobiste,
1471,29-09-2020,1,,22.73,,Jedzenie,,Konto osobiste,
1472,29-09-2020,1,,4.69,,�rodki czysto�ci,Dom,Konto osobiste,
1473,29-09-2020,1,,88.9,,Rodzice,,Konto osobiste,
1474,30-09-2020,0,,2490.0,,Wyp�ata,Praca,Konto osobiste,
1475,30-09-2020,1,,7.68,,Alkohol,Jedzenie,Konto osobiste,
1476,30-09-2020,1,,21.11,,Jedzenie,,Konto osobiste,
1477,01-10-2020,1,,2.79,,Alkohol,Jedzenie,Konto osobiste,
1478,01-10-2020,1,,51.26,,Zdrowie i uroda,,Konto osobiste,
1479,01-10-2020,1,,2.79,,�rodki czysto�ci,Dom,Konto osobiste,
1480,01-10-2020,1,,7.94,,Jedzenie,,Konto osobiste,
1481,04-10-2020,1,,8.4,,Alkohol,Jedzenie,Konto osobiste,
1482,04-10-2020,1,,6.5,,Jedzenie,,Konto osobiste,
1483,04-10-2020,1,,14.75,,Rozrywka,,Konto osobiste,
1484,05-10-2020,1,,28.05,,Jedzenie,,Konto osobiste,
1485,05-10-2020,1,,32.99,,Rodzice,,Konto osobiste,
1486,05-10-2020,1,,135.8,,Dom,,Konto osobiste,
1487,05-10-2020,1,,18.99,,Gry,Rozrywka,Konto osobiste,
1488,05-10-2020,1,,155.4,,Bielizna,Odzie�,Konto osobiste,
1489,05-10-2020,1,,60.0,,"Netflix, itp.",Rozrywka,Konto osobiste,
1490,06-10-2020,1,,46.5,,Dom,,Konto osobiste,
1491,06-10-2020,1,,7.68,,Jedzenie,,Konto osobiste,
1492,08-10-2020,1,,32.99,,Gry,Rozrywka,Konto osobiste,
1493,08-10-2020,1,,16.95,,Jedzenie,,Konto osobiste,
1494,09-10-2020,1,,23.5,,Alkohol,Jedzenie,Konto osobiste,
1495,09-10-2020,1,,11.8,,Jedzenie,,Konto osobiste,
1496,10-10-2020,1,,5.98,,Alkohol,Jedzenie,Konto osobiste,
1497,10-10-2020,1,,11.61,,Alkohol,Jedzenie,Konto osobiste,
1498,10-10-2020,1,,44.91,,Jedzenie,,Konto osobiste,
1499,10-10-2020,1,,22.48,,�rodki czysto�ci,Dom,Konto osobiste,
1500,10-10-2020,1,,29.5,,Restauracja,Jedzenie,Konto osobiste,
1501,12-10-2020,1,,730.0,,Czynsz,Dom,Konto osobiste,
1502,12-10-2020,1,,28.06,,Jedzenie,,Konto osobiste,
1503,12-10-2020,1,,5.58,,Alkohol,Jedzenie,Konto osobiste,
1504,14-10-2020,1,,16.52,,Jedzenie,,Konto osobiste,
1505,14-10-2020,1,,3.69,,Alkohol,Jedzenie,Konto osobiste,
1506,15-10-2020,1,,5.29,,Jedzenie,,Konto osobiste,
1507,15-10-2020,1,,57.98,,Elektronika,,Konto osobiste,
1508,15-10-2020,1,,10.76,,Alkohol,Jedzenie,Konto osobiste,
1509,16-10-2020,1,,12.99,,Restauracja,Jedzenie,Konto osobiste,
1510,16-10-2020,1,,14.72,,Alkohol,Jedzenie,Konto osobiste,
1511,16-10-2020,1,,11.3,,Jedzenie,,Konto osobiste,
1512,17-10-2020,1,,28.56,,Jedzenie,,Konto osobiste,
1513,17-10-2020,1,,4.78,,Alkohol,Jedzenie,Konto osobiste,
1514,19-10-2020,1,Eleven,15.9,,"Netflix, itp.",Rozrywka,Konto osobiste,
1515,19-10-2020,1,,14.81,,Jedzenie,,Konto osobiste,
1516,19-10-2020,1,,79.97,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1517,20-10-2020,1,,5.79,,�rodki czysto�ci,Dom,Konto osobiste,
1518,20-10-2020,1,,15.99,,Rozrywka,,Konto osobiste,
1519,20-10-2020,1,,27.73,,Jedzenie,,Konto osobiste,
1520,20-10-2020,1,,8.68,,Alkohol,Jedzenie,Konto osobiste,
1521,22-10-2020,1,,21.94,,Jedzenie,,Konto osobiste,
1522,22-10-2020,1,,3.79,,Alkohol,Jedzenie,Konto osobiste,
1523,23-10-2020,1,,42.93,,Jedzenie,,Konto osobiste,
1524,23-10-2020,1,,44.99,,Alkohol,Jedzenie,Konto osobiste,
1525,23-10-2020,1,,16.38,,�rodki czysto�ci,Dom,Konto osobiste,
1526,24-10-2020,1,,4.99,,Jedzenie,,Konto osobiste,
1527,24-10-2020,1,,20.45,,Alkohol,Jedzenie,Konto osobiste,
1528,24-10-2020,1,,46.5,,Odzie�,,Konto osobiste,
1529,26-10-2020,1,,17.5,,Jedzenie,,Konto osobiste,
1530,27-10-2020,1,Amazon Prime,27.5,,"Netflix, itp.",Rozrywka,Konto osobiste,
1531,28-10-2020,0,,300.0,,Rodzice,,Konto osobiste,
1532,28-10-2020,1,,30.0,,Telefon,Dom,Konto osobiste,
1533,28-10-2020,1,,41.69,,Jedzenie,,Konto osobiste,
1534,28-10-2020,1,,110.38,,Rodzice,,Konto osobiste,
1535,28-10-2020,1,,32.99,,Rodzice,,Konto osobiste,
1536,28-10-2020,1,,8.98,,Alkohol,Jedzenie,Konto osobiste,
1537,29-10-2020,1,,17.74,,Jedzenie,,Konto osobiste,
1538,30-10-2020,0,,2490.0,,Wyp�ata,Praca,Konto osobiste,
1539,02-11-2020,1,,26.49,,Jedzenie,,Konto osobiste,
1540,02-11-2020,1,,51.76,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1541,04-11-2020,1,,35.72,,Jedzenie,,Konto osobiste,
1542,04-11-2020,1,,4.69,,�rodki czysto�ci,Dom,Konto osobiste,
1543,04-11-2020,1,,13.88,,Alkohol,Jedzenie,Konto osobiste,
1544,06-11-2020,1,,37.78,,Prezenty,,Konto osobiste,
1545,07-11-2020,1,,56.15,,Jedzenie,,Konto osobiste,
1546,08-11-2020,1,,35.0,,Restauracja,Jedzenie,Konto osobiste,
1547,08-11-2020,1,,20.0,,Gry,Rozrywka,Konto osobiste,
1548,09-11-2020,1,,41.15,,Jedzenie,,Konto osobiste,
1549,10-11-2020,1,,24.94,,Alkohol,Jedzenie,Konto osobiste,
1550,10-11-2020,1,,7.74,,Jedzenie,,Konto osobiste,
1551,11-11-2020,1,,34.87,,Restauracja,Jedzenie,Konto osobiste,
1552,12-11-2020,1,,854.0,,Czynsz,Dom,Konto osobiste,
1553,13-11-2020,1,,18.74,,Jedzenie,,Konto osobiste,
1554,13-11-2020,1,,14.69,,Jedzenie,,Konto osobiste,
1555,13-11-2020,1,,18.26,,Prezenty,,Konto osobiste,
1556,13-11-2020,1,,14.52,,Alkohol,Jedzenie,Konto osobiste,
1557,14-11-2020,1,,12.98,,�rodki czysto�ci,Dom,Konto osobiste,
1558,14-11-2020,1,,10.07,,Jedzenie,,Konto osobiste,
1559,16-11-2020,1,,287.99,,Rodzice,,Konto osobiste,
1560,16-11-2020,1,,4.39,,Alkohol,Jedzenie,Konto osobiste,
1561,16-11-2020,1,,22.64,,Jedzenie,,Konto osobiste,
1562,18-11-2020,1,,11.18,,Alkohol,Jedzenie,Konto osobiste,
1563,18-11-2020,1,,8.49,,�rodki czysto�ci,Dom,Konto osobiste,
1564,18-11-2020,1,,17.88,,Jedzenie,,Konto osobiste,
1565,19-11-2020,1,Eleven ,15.9,,"Netflix, itp.",Rozrywka,Konto osobiste,
1566,19-11-2020,1,,6.78,,Jedzenie,,Konto osobiste,
1567,19-11-2020,1,,10.17,,Alkohol,Jedzenie,Konto osobiste,
1568,20-11-2020,1,,34.1,,Jedzenie,,Konto osobiste,
1569,20-11-2020,1,,19.95,,Alkohol,Jedzenie,Konto osobiste,
1570,21-11-2020,1,,50.0,,Prezenty,,Konto osobiste,
1571,21-11-2020,1,,18.85,,Jedzenie,,Konto osobiste,
1572,21-11-2020,1,,25.0,,Alkohol,Jedzenie,Konto osobiste,
1573,21-11-2020,1,,10.83,,Jedzenie,,Konto osobiste,
1574,22-11-2020,1,,25.5,,Restauracja,Jedzenie,Konto osobiste,
1575,24-11-2020,1,,17.96,,Jedzenie,,Konto osobiste,
1576,24-11-2020,1,,5.79,,�rodki czysto�ci,Dom,Konto osobiste,
1577,24-11-2020,1,Filtr do butelki ,40.98,,Zdrowie i uroda,,Konto osobiste,
1578,25-11-2020,1,Sprz�t do biegania ,264.92,,Odzie�,,Konto osobiste,Bieganie
1579,25-11-2020,1,,12.0,,Restauracja,Jedzenie,Konto osobiste,
1580,27-11-2020,0,,2490.0,,Wyp�ata,Praca,Konto osobiste,
1581,27-11-2020,0,,500.0,,Rodzice,,Konto osobiste,
1582,27-11-2020,1,,38.75,,Alkohol,Jedzenie,Konto osobiste,
1583,27-11-2020,1,Amazon Prime,27.5,,"Netflix, itp.",Rozrywka,Konto osobiste,
1584,27-11-2020,1,,46.31,,Gry,Rozrywka,Konto osobiste,
1585,27-11-2020,1,,4.98,,Jedzenie,,Konto osobiste,
1586,28-11-2020,1,,34.59,,Rodzice,,Konto osobiste,
1587,30-11-2020,1,,8.98,,Alkohol,Jedzenie,Konto osobiste,
1588,30-11-2020,1,,24.11,,Jedzenie,,Konto osobiste,
1589,02-12-2020,1,,27.64,,Jedzenie,,Konto osobiste,
1590,04-12-2020,1,,14.99,,Woda,Dom,Konto osobiste,
1591,04-12-2020,1,,35.52,,Jedzenie,,Konto osobiste,
1592,04-12-2020,1,,9.99,,Leki,Zdrowie i uroda,Konto osobiste,
1593,04-12-2020,1,,14.99,,Akcesoria,Elektronika,Konto osobiste,
1594,05-12-2020,1,,19.95,,Jedzenie,,Konto osobiste,
1595,05-12-2020,1,,25.77,,Alkohol,Jedzenie,Konto osobiste,
1596,06-12-2020,1,,26.9,,Restauracja,Jedzenie,Konto osobiste,
1597,07-12-2020,1,,9.99,,Perfumy,Zdrowie i uroda,Konto osobiste,
1598,07-12-2020,1,,18.15,,Jedzenie,,Konto osobiste,
1599,08-12-2020,1,,19.16,,Jedzenie,,Konto osobiste,
1600,08-12-2020,1,Xbox series s,1448.0,,Gry,Rozrywka,Konto osobiste,
1601,09-12-2020,1,,4.0,,Gry,Rozrywka,Konto osobiste,
1602,09-12-2020,1,,32.24,,Jedzenie,,Konto osobiste,
1603,10-12-2020,1,,269.99,,Gry,Rozrywka,Konto osobiste,
1604,11-12-2020,1,,18.48,,�rodki czysto�ci,Dom,Konto osobiste,
1605,11-12-2020,1,,46.99,,Alkohol,Jedzenie,Konto osobiste,
1606,11-12-2020,1,,55.17,,Jedzenie,,Konto osobiste,
1607,14-12-2020,1,,32.41,,Jedzenie,,Konto osobiste,
1608,14-12-2020,1,,39.75,,Leki,Zdrowie i uroda,Konto osobiste,
1609,15-12-2020,1,,69.47,,Prezenty,,Konto osobiste,
1610,19-12-2020,1,,850.0,,Czynsz,Dom,Konto osobiste,
1611,20-12-2020,1,,41.9,,Restauracja,Jedzenie,Konto osobiste,
1612,20-12-2020,1,,30.0,,Telefon,Dom,Konto osobiste,
1613,23-12-2020,1,,9.63,,Jedzenie,,Konto osobiste,
1614,23-12-2020,1,,16.76,,Alkohol,Jedzenie,Konto osobiste,
1615,24-12-2020,1,,23.35,,Jedzenie,,Konto osobiste,
1616,24-12-2020,1,,270.51,,Prezenty,,Konto osobiste,
1617,28-12-2020,1,,33.73,,Zdrowie i uroda,,Konto osobiste,
1618,28-12-2020,1,,5.91,,Jedzenie,,Konto osobiste,
1619,28-12-2020,1,,15.98,,�rodki czysto�ci,Dom,Konto osobiste,
1620,29-12-2020,1,,38.48,,Rodzice,,Konto osobiste,
1621,29-12-2020,1,,13.99,,Prezenty,,Konto osobiste,
1622,29-12-2020,0,,3376.53,,Wyp�ata,Praca,Konto osobiste,
1623,29-12-2020,1,,37.59,,Rodzice,,Konto osobiste,
1624,30-12-2020,1,,46.36,,Alkohol,Jedzenie,Konto osobiste,
1625,30-12-2020,1,,61.63,,Jedzenie,,Konto osobiste,
1626,31-12-2020,1,,10.37,,Jedzenie,,Konto osobiste,
1627,02-01-2021,1,,41.44,,Jedzenie,,Konto osobiste,
1628,04-01-2021,0,,750.0,,Premia,Praca,Konto osobiste,
1629,04-01-2021,1,,268.44,,Odzie�,,Konto osobiste,
1630,04-01-2021,1,Buty do biegania ,169.0,,Buty,Odzie�,Konto osobiste,
1631,05-01-2021,1,,7.38,,Alkohol,Jedzenie,Konto osobiste,
1632,05-01-2021,1,,26.57,,Jedzenie,,Konto osobiste,
1633,05-01-2021,1,,31.48,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
1634,07-01-2021,1,,11.98,,Alkohol,Jedzenie,Konto osobiste,
1635,07-01-2021,1,,14.47,,Jedzenie,,Konto osobiste,
1636,08-01-2021,1,,10.98,,Jedzenie,,Konto osobiste,
1637,09-01-2021,1,,7.74,,Jedzenie,,Konto osobiste,
1638,09-01-2021,1,,30.81,,Alkohol,Jedzenie,Konto osobiste,
1639,09-01-2021,1,,12.99,,�rodki czysto�ci,Dom,Konto osobiste,
1640,10-01-2021,1,"Konrad, d�ug + netflix 11,12,01",175.0,,D�ugi,,Konto osobiste,
1641,11-01-2021,1,,7.99,,Alkohol,Jedzenie,Konto osobiste,
1642,11-01-2021,1,,34.36,,Jedzenie,,Konto osobiste,
1643,12-01-2021,1,,22.64,,Jedzenie,,Konto osobiste,
1644,14-01-2021,1,,14.78,,�rodki czysto�ci,Dom,Konto osobiste,
1645,14-01-2021,1,,8.28,,Alkohol,Jedzenie,Konto osobiste,
1646,14-01-2021,1,,46.92,,Jedzenie,,Konto osobiste,
1647,15-01-2021,1,,23.98,,Alkohol,Jedzenie,Konto osobiste,
1648,15-01-2021,1,,16.36,,Jedzenie,,Konto osobiste,
1649,15-01-2021,1,,6.19,,�rodki czysto�ci,Dom,Konto osobiste,
1650,16-01-2021,1,,293.99,,Buty,Odzie�,Konto osobiste,
1651,18-01-2021,1,,700.0,,Czynsz,Dom,Konto osobiste,
1652,19-01-2021,1,,11.05,,Jedzenie,,Konto osobiste,
1653,19-01-2021,1,,85.77,,Buty,Odzie�,Konto osobiste,
1654,20-01-2021,1,,5.99,,Alkohol,Jedzenie,Konto osobiste,
1655,20-01-2021,1,,49.97,,Jedzenie,,Konto osobiste,
1656,20-01-2021,1,,11.99,,�rodki czysto�ci,Dom,Konto osobiste,
1657,22-01-2021,1,,24.14,,Alkohol,Jedzenie,Konto osobiste,
1658,22-01-2021,1,,11.14,,Jedzenie,,Konto osobiste,
1659,22-01-2021,1,,7.97,,Alkohol,Jedzenie,Konto osobiste,
1660,23-01-2021,1,,24.67,,�rodki czysto�ci,Dom,Konto osobiste,
1661,23-01-2021,1,,45.0,,Restauracja,Jedzenie,Konto osobiste,
1662,23-01-2021,1,,70.18,,Jedzenie,,Konto osobiste,
1663,26-01-2021,1,,20.54,,Jedzenie,,Konto osobiste,
1664,27-01-2021,1,,13.37,,Jedzenie,,Konto osobiste,
1665,28-01-2021,1,,8.39,,�rodki czysto�ci,Dom,Konto osobiste,
1666,28-01-2021,1,,25.07,,Jedzenie,,Konto osobiste,
1667,29-01-2021,1,,53.92,,Jedzenie,,Konto osobiste,
1668,29-01-2021,1,,34.79,,Rodzice,,Konto osobiste,
1669,29-01-2021,0,,3376.53,,Wyp�ata,Praca,Konto osobiste,
1670,29-01-2021,1,,38.95,,Alkohol,Jedzenie,Konto osobiste,
1671,29-01-2021,0,,200.0,,Rodzice,,Konto osobiste,
